"year","month","WEEKDAY","member_casual","rideable_type","cantidad","avg_time_length","max_time_length","min_time_length","median_time_length","avg_distance","min_distance","max_distance","median_distance"
2023,1,2,"member","classic_bike",11662,00:10:17,11:48:42,00:00:00,00:07:14,1.57964552865055,0,11.5179686064582,1.15374026967539
2023,1,2,"member","electric_bike",10987,00:09:14,07:55:50,00:00:00,00:06:17,1.84833184467677,0,19.5998601771126,1.3517188880679
2023,1,3,"casual","classic_bike",2421,00:16:24,17:56:23,00:00:00,00:08:22,1.50181483613265,0,10.9270758055834,1.16830070574866
2023,1,3,"casual","docked_bike",245,00:28:27,20:41:19,00:00:00,00:15:31,1.73637413947075,0,9.92197898024123,1.43937820891233
2023,1,3,"casual","electric_bike",4238,00:09:09,04:49:33,00:00:00,00:06:48,1.69729811280991,0,10.7640748475653,1.36368869734474
2023,1,3,"member","classic_bike",15499,00:10:27,23:42:34,00:00:00,00:07:21,1.65085160889472,0,12.5873742000095,1.18024925360272
2023,1,3,"member","electric_bike",13878,00:09:22,07:59:55,00:00:01,00:06:36,1.97689794684162,0,16.6131047310666,1.38859391362743
2023,1,4,"casual","classic_bike",2112,00:15:09,20:42:18,00:00:00,00:08:16,1.53398588324337,0,19.2290702303101,1.16634656980517
2023,1,4,"casual","docked_bike",208,00:49:28,21:43:56,00:00:00,00:17:54,2.01528971347419,0,11.8921485469202,1.73020010662479
2023,1,4,"casual","electric_bike",3658,00:09:28,04:37:13,00:00:02,00:06:52,1.72596187405308,0,22.9246207889602,1.3585332197213
2023,1,4,"member","classic_bike",12862,00:10:27,22:50:26,00:00:00,00:07:29,1.69627134536782,0,14.4983226058051,1.21555326205503
2023,1,4,"member","electric_bike",11881,00:09:21,07:59:53,00:00:01,00:06:45,2.00179150903772,0,16.8325979087921,1.42583436273028
2023,1,5,"casual","classic_bike",1622,00:14:40,19:14:01,00:00:00,00:07:52,1.45767297187917,0,24.2910443472257,1.15374026967539
2023,1,5,"casual","docked_bike",150,00:27:20,07:22:56,00:00:00,00:14:54,2.06449219838003,0,15.878721380637,1.77666244180552
2023,1,5,"casual","electric_bike",3250,00:08:37,02:40:06,00:00:00,00:06:34,1.62171975221421,0,16.7463503224459,1.28049211282882
